"schoolname","State","District","No.students","percAmericanIndian","percAsian","percHawaiian","percBlack","percHispanic","percWhite","More","Lep","percIdea","perc504","Zip","Montessori","SCHID","ps","kinder","first","second","third","fourth","fifth","sixth","seventh","eighth","nineth","tenth","eleventh","twelfth","magnet","charter","SCHOOL_NAME","title","FRLperc","distance","weights","subclass","Lea.State","ID","Year","Category","Sex","no.AmericanIndianAbs","no.AsianAbs","no.HawaiianPIAbs","no.HispanicAbs","no.BlackAbs","no.WhiteAbs","no.Two.or.more.racesAbs","TotalAbs","no.IdeaAbs","no.504Abs","no.LEPAbs"
"school53montessoriacademy","NY","rochestercityschooldistrict",311,0.6,1,0,65.3,17.4,13.5,2,1.9,11.9,2.6,14605,1,4361,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"SCHOOL 53 MONTESSORI ACADEMY",1,74.3,-1.50598880035196,1,99,"NY",3.62475e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","7","19","2","1",30,"3","-","1"
"school53montessoriacademy","NY","rochestercityschooldistrict",311,0.6,1,0,65.3,17.4,13.5,2,1.9,11.9,2.6,14605,1,4361,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"SCHOOL 53 MONTESSORI ACADEMY",1,74.3,-1.50598880035196,1,99,"NY",3.62475e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","8","24","6","1",41,"14","2","4"
"sigsbeecharterschool","FL","monroe",507,0,2.2,1,4,20.3,65.1,8.3,5.1,10.1,4.1,33170,0,7698,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"SIGSBEE CHARTER SCHOOL",1,3.6,0.927473102397822,1,102,"FL",120132007698,2017,"Students absent 15 or more school dates during school year","M","-","1.00","1.00","8","-","11","1.00",22,"2.00","3.00","1.00"
"sigsbeecharterschool","FL","monroe",507,0,2.2,1,4,20.3,65.1,8.3,5.1,10.1,4.1,33170,0,7698,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"SIGSBEE CHARTER SCHOOL",1,3.6,0.927473102397822,1,102,"FL",120132007698,2017,"Students absent 15 or more school dates during school year","F","-","1.00","-","9","1.00","18","3.00",32,"4.00","-","1.00"
"simondselementaryschool","MI","lampherepublicschools",314,0.3,4.8,0,6.1,3.5,78.3,7,15.6,17.8,0,48071,0,5784,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Simonds Elementary School",1,54,-1.49514008255812,1,54,"MI",262112005784,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","17","-",17,"2","-","3"
"simondselementaryschool","MI","lampherepublicschools",314,0.3,4.8,0,6.1,3.5,78.3,7,15.6,17.8,0,48071,0,5784,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Simonds Elementary School",1,54,-1.49514008255812,1,54,"MI",262112005784,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","16","2.00",18,"6","-","1"
"sladeelementary","WY","albanycountyschooldistrict#1",285,1.4,3.9,0,1.8,18,71,3.5,8.1,15.1,1.4,84414,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Slade Elementary",1,36.7,-0.976498173677096,1,32,"WY",560073000020,2017,"Students absent 15 or more school dates during school year","F","1","1.00","-","1","-","1","1",5,"1","1","1"
"sladeelementary","WY","albanycountyschooldistrict#1",285,1.4,3.9,0,1.8,18,71,3.5,8.1,15.1,1.4,84414,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Slade Elementary",1,36.7,-0.976498173677096,1,32,"WY",560073000020,2017,"Students absent 15 or more school dates during school year","M","1","-","-","1","1.00","1","1",5,"1","1","1"
"somersetacademyvillagechartermiddleschool","FL","broward",140,0,0,0,58.6,27.9,12.9,0.7,7.1,12.1,3,33311,0,7806,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,"SOMERSET ACADEMY VILLAGE CHARTER MIDDLE SCHOOL",1,92.1,-2.54298247498482,1,115,"FL",120018007806,2017,"Students absent 15 or more school dates during school year","M","-","-","-","6","5.00","1","-",12,"-","1.00","-"
"somersetacademyvillagechartermiddleschool","FL","broward",140,0,0,0,58.6,27.9,12.9,0.7,7.1,12.1,3,33311,0,7806,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,"SOMERSET ACADEMY VILLAGE CHARTER MIDDLE SCHOOL",1,92.1,-2.54298247498482,1,115,"FL",120018007806,2017,"Students absent 15 or more school dates during school year","F","-","-","-","5","11.00","1","-",17,"-","1.00","3.00"
"southbrowardmontessoricharterschool","FL","broward",140,0,2.1,0,24.3,54.3,19.3,0,40.7,1.4,0.7,33020,1,8237,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"SOUTH BROWARD MONTESSORI CHARTER SCHOOL",1,57.9,-0.955573494174484,1,101,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","13","3","5","-",22,"-","-","10"
"southbrowardmontessoricharterschool","FL","broward",140,0,2.1,0,24.3,54.3,19.3,0,40.7,1.4,0.7,33020,1,8237,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"SOUTH BROWARD MONTESSORI CHARTER SCHOOL",1,57.9,-0.955573494174484,1,101,"FL",1.20018e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","6","1","2","-",9,"-","-","3"
"southmckeelacademy","FL","polk",1195,0,4,0,7.5,15,70.8,2.2,1,4,7.4,33803,0,5341,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"SOUTH MCKEEL ACADEMY",1,27.5,0.172063195658301,1,33,"FL",120159005341,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3.00","-","8","-",11,"-","4.00","-"
"southmckeelacademy","FL","polk",1195,0,4,0,7.5,15,70.8,2.2,1,4,7.4,33803,0,5341,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"SOUTH MCKEEL ACADEMY",1,27.5,0.172063195658301,1,33,"FL",120159005341,2017,"Students absent 15 or more school dates during school year","F","-","1.00","-","-","1.00","10","1.00",13,"-","5.00","-"
"springcreekelementary","WY","albanycountyschooldistrict#1",326,0.6,2.1,0,1.2,13.5,78.5,4,5.5,16.9,0.3,82070,0,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Spring Creek Elementary",1,22.7,-2.67253664382016,1,52,"WY",560073000006,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","-","1","1",3,"1","-","1.00"
"springcreekelementary","WY","albanycountyschooldistrict#1",326,0.6,2.1,0,1.2,13.5,78.5,4,5.5,16.9,0.3,82070,0,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Spring Creek Elementary",1,22.7,-2.67253664382016,1,52,"WY",560073000006,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","-","1","1",3,"1","-","-"
"steelemontessoriacademy","TX","sanantonioisd",105,0,0,0,2.9,87.6,7.6,1.9,2.9,8,6.7,78501,1,13656,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"STEELE MONTESSORI ACADEMY",1,75.2,0.704397711342965,1,103,"TX",4.83873e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","1","-","-",2,"-","-","-"
"steelemontessoriacademy","TX","sanantonioisd",105,0,0,0,2.9,87.6,7.6,1.9,2.9,8,6.7,78501,1,13656,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"STEELE MONTESSORI ACADEMY",1,75.2,0.704397711342965,1,103,"TX",4.83873e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","-","-","-",1,"1","-","-"
"stonebrookmontessori","OH","stonebrookmontessori",177,1,1,1,85.3,2,6.2,4.5,0,9.6,0.6,44108,1,5849,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Stonebrook Montessori",1,57.9,1.2324563394402,1,104,"OH",3.90157e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","17","-","-",17,"4","-","-"
"stonebrookmontessori","OH","stonebrookmontessori",177,1,1,1,85.3,2,6.2,4.5,0,9.6,0.6,44108,1,5849,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Stonebrook Montessori",1,57.9,1.2324563394402,1,104,"OH",3.90157e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","12","1","-",14,"2","-","-"
"sudermontessorielemmagnetschl","IL","cityofchicagosd299",413,1,4,0,55.9,16.7,18,3.6,6.1,13.6,9,60612,1,5801,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Suder Montessori Elem Magnet Schl",1,55.1,1.91036777432296,1,105,"IL",1.70993e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","1","9","2","-",13,"4","-","-"
"sudermontessorielemmagnetschl","IL","cityofchicagosd299",413,1,4,0,55.9,16.7,18,3.6,6.1,13.6,9,60612,1,5801,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Suder Montessori Elem Magnet Schl",1,55.1,1.91036777432296,1,105,"IL",1.70993e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","1","-","20","5","3",29,"9","-","-"
"sunshineelementarycharterschool","FL","broward",301,0,0,0,48.8,39.9,9,2,19.6,10,0,33024,0,4467,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"SUNSHINE ELEMENTARY CHARTER SCHOOL",1,65.5,-1.69919673082442,1,9,"FL",120018004467,2017,"Students absent 15 or more school dates during school year","M","-","1.00","-","15","11","3","1",31,"11","-","6"
"sunshineelementarycharterschool","FL","broward",301,0,0,0,48.8,39.9,9,2,19.6,10,0,33024,0,4467,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"SUNSHINE ELEMENTARY CHARTER SCHOOL",1,65.5,-1.69919673082442,1,9,"FL",120018004467,2017,"Students absent 15 or more school dates during school year","F","-","-","-","25","20","5","1",51,"9","2.00","12"
"tangiacademy","LA","tangipahoacharterschoolassociation",330,1.2,0.3,0,47,8.2,42,2.1,0.3,10.3,2.1,70403,0,2418,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"Tangi Academy",1,25.8,-0.101469320255346,1,78,"LA",220019402418,2017,"Students absent 15 or more school dates during school year","M","2.00","-","-","1.00","11","21.00","-",35,"12.00","3.00","-"
"tangiacademy","LA","tangipahoacharterschoolassociation",330,1.2,0.3,0,47,8.2,42,2.1,0.3,10.3,2.1,70403,0,2418,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"Tangi Academy",1,25.8,-0.101469320255346,1,78,"LA",220019402418,2017,"Students absent 15 or more school dates during school year","F","-","-","-","5.00","13","15.00","1.00",34,"3.00","1.00","-"
"theolivetreemontessoriacademy","TX","eastfortworthmontessoriacademy",79,0,13.9,0,46,12.7,25.3,2.5,40.5,1.3,0,76710,1,12879,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"THE OLIVE TREE MONTESSORI ACADEMY",1,50.6,1.57480213320977,1,106,"TX",4.80026e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","1","1","-",3,"-","-","1"
"theolivetreemontessoriacademy","TX","eastfortworthmontessoriacademy",79,0,13.9,0,46,12.7,25.3,2.5,40.5,1.3,0,76710,1,12879,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"THE OLIVE TREE MONTESSORI ACADEMY",1,50.6,1.57480213320977,1,106,"TX",4.80026e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","-","3","-","-",4,"-","-","1"
"thornebrookeelementary","FL","orange",769,0.1,10,0.5,10.5,22.8,52.9,3.1,9.1,13,3,34761,0,3887,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"THORNEBROOKE ELEMENTARY",1,30.2,-1.95846712381016,1,36,"FL",120144003887,2017,"Students absent 15 or more school dates during school year","M","-","1","-","8","5","14","1.00",29,"12","1","2"
"thornebrookeelementary","FL","orange",769,0.1,10,0.5,10.5,22.8,52.9,3.1,9.1,13,3,34761,0,3887,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"THORNEBROOKE ELEMENTARY",1,30.2,-1.95846712381016,1,36,"FL",120144003887,2017,"Students absent 15 or more school dates during school year","F","-","2","-","5","2","14","-",23,"1","1","6"
"treasurevillagemontessoricharterschool","FL","monroe",207,0,2.4,0.5,0.5,18.4,77.3,1,1,12.6,3.4,33040,1,3619,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"TREASURE VILLAGE MONTESSORI CHARTER SCHOOL",1,33.2,2.77200555839409,1,107,"FL",1.20132e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","3","-","6","-",9,"1","1","-"
"treasurevillagemontessoricharterschool","FL","monroe",207,0,2.4,0.5,0.5,18.4,77.3,1,1,12.6,3.4,33040,1,3619,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"TREASURE VILLAGE MONTESSORI CHARTER SCHOOL",1,33.2,2.77200555839409,1,107,"FL",1.20132e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","3","-",3,"-","1","-"
"tremontmontessorischool","OH","clevelandmunicipal",577,0,0,0,67.6,6.8,20,4.7,1.4,18.4,0.3,44113,1,542,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Tremont Montessori School",1,99.5,-2.1680487856297,1,108,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","F","1","-","-","3","76","13","3",96,"18","-","-"
"tremontmontessorischool","OH","clevelandmunicipal",577,0,0,0,67.6,6.8,20,4.7,1.4,18.4,0.3,44113,1,542,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Tremont Montessori School",1,99.5,-2.1680487856297,1,108,"OH",3.90438e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","2","62","17","4",85,"21","-","-"
"trianglelakemontessorielem","NC","guilfordcountyschools",518,0.6,9.5,1,56.4,12.4,18,2.3,5.2,10.2,0,27260,1,2524,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Triangle Lake Montessori Elem",1,61.8,-0.762491909193607,1,109,"NC",3.70192e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","-","3","14","3","1",23,"3","-","4"
"trianglelakemontessorielem","NC","guilfordcountyschools",518,0.6,9.5,1,56.4,12.4,18,2.3,5.2,10.2,0,27260,1,2524,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Triangle Lake Montessori Elem",1,61.8,-0.762491909193607,1,109,"NC",3.70192e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","17","1","-",18,"6","-","-"
"universallearningacademy","MI","universallearningacademy",777,0.1,1.3,0,9.8,1.4,84.7,3,48.4,7.3,0.5,48185,0,7820,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,"Universal Learning Academy",1,77.7,0.310724280552596,1,48,"MI",260030007820,2017,"Students absent 15 or more school dates during school year","F","1.00","1","-","2","5","45","-",54,"6","-","27"
"universallearningacademy","MI","universallearningacademy",777,0.1,1.3,0,9.8,1.4,84.7,3,48.4,7.3,0.5,48185,0,7820,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,"Universal Learning Academy",1,77.7,0.310724280552596,1,48,"MI",260030007820,2017,"Students absent 15 or more school dates during school year","M","-","2","-","1","6","49","3.00",61,"8","-","32"
"velmalinfordelementary","WY","albanycountyschooldistrict#1",342,3.2,0,0,1.2,18.4,69.3,7.9,4.7,17.5,1.5,82070,0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Velma Linford Elementary",1,35.7,-1.19303780935462,1,86,"WY",560073000014,2017,"Students absent 15 or more school dates during school year","F","-","-","1.00","1","1.00","1","1",5,"1","1","1.00"
"velmalinfordelementary","WY","albanycountyschooldistrict#1",342,3.2,0,0,1.2,18.4,69.3,7.9,4.7,17.5,1.5,82070,0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Velma Linford Elementary",1,35.7,-1.19303780935462,1,86,"WY",560073000014,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","-","1","1",3,"1","1","-"
"vidrineelementaryschool","LA","evangelineparish",362,0,0,0,43.9,0.6,52.2,3,0,13,4,70586,0,481,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Vidrine Elementary School",1,49.7,0.329511847327364,1,64,"LA",220063000481,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","14","13.00","1.00",28,"5.00","1.00","-"
"vidrineelementaryschool","LA","evangelineparish",362,0,0,0,43.9,0.6,52.2,3,0,13,4,70586,0,481,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Vidrine Elementary School",1,49.7,0.329511847327364,1,64,"LA",220063000481,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","9","13.00","2.00",25,"5.00","1.00","-"
"viroquaareamontessorischool","WI","viroquaareaschooldistrict",110,0,2,0,0,6.4,90.9,1,3,7,2,54665,1,2972,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,"Viroqua Area Montessori School",1,26.7,-1.71297585634703,1,111,"WI",5.51536e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","6","-",6,"2","-","-"
"viroquaareamontessorischool","WI","viroquaareaschooldistrict",110,0,2,0,0,6.4,90.9,1,3,7,2,54665,1,2972,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,"Viroqua Area Montessori School",1,26.7,-1.71297585634703,1,111,"WI",5.51536e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","2","-","9","-",11,"1","-","-"
"washingtonmontessori2","LA","jeffersonparish",246,0.8,1.2,0,63,24.8,9.3,0.8,12.6,9.3,6.1,70403,1,652,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Washington Montessori",1,70.3,0.661485471692985,1,112,"LA",2.20084e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","2","9","2","-",13,"-","2","-"
"washingtonmontessori2","LA","jeffersonparish",246,0.8,1.2,0,63,24.8,9.3,0.8,12.6,9.3,6.1,70403,1,652,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Washington Montessori",1,70.3,0.661485471692985,1,112,"LA",2.20084e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","13","3","-",16,"3","3","-"
"westrockauthorsacademy","CT","newhavenschooldistrict",217,0,0.5,0,53.5,24,19.4,2.3,1.8,16,0.9,10454,0,647,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"West Rock Authors Academy",1,72.4,-0.320204710480342,1,103,"CT",90279000647,2017,"Students absent 15 or more school dates during school year","F","-","-","-","5.00","14.00","4.00","1.00",24,"-","1.00","1.00"
"westrockauthorsacademy","CT","newhavenschooldistrict",217,0,0.5,0,53.5,24,19.4,2.3,1.8,16,0.9,10454,0,647,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"West Rock Authors Academy",1,72.4,-0.320204710480342,1,103,"CT",90279000647,2017,"Students absent 15 or more school dates during school year","M","-","-","-","5.00","14.00","1.00","1.00",21,"6.00","1.00","1.00"
"westsideelementary","WI","maustonschooldistrict",283,1.4,1.4,0.4,1.8,5.3,89,0.7,1.1,10.2,0,54665,0,1027,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"West Side Elementary",1,62.9,-1.31235437835171,1,24,"WI",550885001027,2017,"Students absent 15 or more school dates during school year","F","-","-","-","3.00","-","21","2.00",26,"4.00","-","-"
"westsideelementary","WI","maustonschooldistrict",283,1.4,1.4,0.4,1.8,5.3,89,0.7,1.1,10.2,0,54665,0,1027,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"West Side Elementary",1,62.9,-1.31235437835171,1,24,"WI",550885001027,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3.00","-","20","-",23,"4.00","-","-"
"wexfordmontessorimagnetschool","MI","lansingpublicschooldistrict",382,0,3.7,0,29.1,11.8,41.1,14,11,14.4,1,48911,1,5821,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Wexford Montessori Magnet School",1,73.3,-1.0338640174752,1,113,"MI",2.62115e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","-","12","20","27","5",66,"6","-","7"
"wexfordmontessorimagnetschool","MI","lansingpublicschooldistrict",382,0,3.7,0,29.1,11.8,41.1,14,11,14.4,1,48911,1,5821,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Wexford Montessori Magnet School",1,73.3,-1.0338640174752,1,113,"MI",2.62115e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","12","24","31","19",88,"20","1","12"
"whittierelementary","WI","milwaukeeschooldistrict",219,0,4.6,0,6.8,26.5,53.9,8.2,0.9,10.5,0.5,53211,0,1271,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Whittier Elementary",1,44.6,0.917690805431266,1,62,"WI",550960001271,2017,"Students absent 15 or more school dates during school year","F","-","-","-","5.00","-","5","-",10,"2.00","1.00","-"
"whittierelementary","WI","milwaukeeschooldistrict",219,0,4.6,0,6.8,26.5,53.9,8.2,0.9,10.5,0.5,53211,0,1271,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"Whittier Elementary",1,44.6,0.917690805431266,1,62,"WI",550960001271,2017,"Students absent 15 or more school dates during school year","M","-","-","-","5.00","1.00","4","-",10,"2.00","-","-"
"willsonschool","OH","clevelandmunicipal",349,0,1,0,86,5,6.3,2,1,29.5,0.3,44113,0,5637,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Willson School",1,99.1,-1.8504604867142,1,57,"OH",390437805637,2017,"Students absent 15 or more school dates during school year","F","-","-","-","3.00","55","4","2.00",64,"12","-","-"
"willsonschool","OH","clevelandmunicipal",349,0,1,0,86,5,6.3,2,1,29.5,0.3,44113,0,5637,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Willson School",1,99.1,-1.8504604867142,1,57,"OH",390437805637,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","45","4","-",49,"17","-","-"
"wilsonelementary","WI","wauwatosaschooldistrict",160,1.9,10.6,0,9,5.6,65.6,6.9,5,11.3,0,53218,0,2093,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Wilson Elementary",1,13.9,-0.151339094412361,1,3,"WI",551599002093,2017,"Students absent 15 or more school dates during school year","F","-","1.00","-","-","-","3","-",4,"-","-","1.00"
"wilsonelementary","WI","wauwatosaschooldistrict",160,1.9,10.6,0,9,5.6,65.6,6.9,5,11.3,0,53218,0,2093,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Wilson Elementary",1,13.9,-0.151339094412361,1,3,"WI",551599002093,2017,"Students absent 15 or more school dates during school year","M","-","1.00","-","1.00","-","1","-",3,"-","-","1.00"
"wilsonmontessori","TX","houstonisd",588,0,6.6,0.2,6.3,41.8,39.3,5.8,22.8,9,13.6,77018,1,2616,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"WILSON MONTESSORI",1,34.2,2.30885280320757,1,114,"TX",4.82364e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","4","-","2","2",9,"-","-","1"
"wilsonmontessori","TX","houstonisd",588,0,6.6,0.2,6.3,41.8,39.3,5.8,22.8,9,13.6,77018,1,2616,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"WILSON MONTESSORI",1,34.2,2.30885280320757,1,114,"TX",4.82364e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","1","4","-","6","1",12,"-","-","2"
"woodlandparkmagnet","LA","tangipahoaparish",485,0.4,0,0,81,2.3,9,7.8,2.3,12.6,3.1,70456,0,1991,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Woodland Park Magnet",1,78.4,0.584467644733708,1,55,"LA",220168001991,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1.00","55","7.00","1.00",64,"5.00","2.00","-"
"woodlandparkmagnet","LA","tangipahoaparish",485,0.4,0,0,81,2.3,9,7.8,2.3,12.6,3.1,70456,0,1991,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Woodland Park Magnet",1,78.4,0.584467644733708,1,55,"LA",220168001991,2017,"Students absent 15 or more school dates during school year","M","-","-","-","4.00","54","3.00","7.00",68,"7.00","4.00","2.00"
"woodwardschoolfortechnologyandresearch","MI","kalamazoopublicschools",351,0.3,0.6,0,70.1,6.6,13.4,9,3.7,11.1,2,49037,0,5676,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Woodward School for Technology and Research",1,92.1,-0.525491611441348,1,38,"MI",261995005676,2017,"Students absent 15 or more school dates during school year","F","1.00","-","-","1.00","46.00","2","4.00",54,"4.00","-","1.00"
"woodwardschoolfortechnologyandresearch","MI","kalamazoopublicschools",351,0.3,0.6,0,70.1,6.6,13.4,9,3.7,11.1,2,49037,0,5676,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Woodward School for Technology and Research",1,92.1,-0.525491611441348,1,38,"MI",261995005676,2017,"Students absent 15 or more school dates during school year","M","1.00","-","-","3.00","52.00","5","2.00",63,"9.00","-","2.00"
"yonkersmontessoriacademy","NY","yonkerscityschooldistrict",1387,0.3,3.5,0,14,44.3,37.1,0.8,3.2,19.5,1.3,10705,1,4247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"YONKERS MONTESSORI ACADEMY",1,55.4,-2.54418483013278,1,115,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","-","28","7","12","1",50,"7","1","2"
"yonkersmontessoriacademy","NY","yonkerscityschooldistrict",1387,0.3,3.5,0,14,44.3,37.1,0.8,3.2,19.5,1.3,10705,1,4247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"YONKERS MONTESSORI ACADEMY",1,55.4,-2.54418483013278,1,115,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","M","-","3","-","39","10","16","-",68,"26","-","6"
